	text	user	len	ID	Date	Source	Like	RTs	Geo
608	Deutschland denkt ab Mitte April geht's wieder normal weiter..ich wäre überrascht wenn ich dieses Jahr éinmal zum F… https://t.co/gNgNiN1y03	Félix Gallardo JK	140	1241499397386637319	2020-03-21 22:58:16	Twitter Web App	2	0	
609	Greift der Aufruf der #Antifa? Angst vor #Covid19 - Männer bespucken Passanten und Polizei und drohen mit Corona-In… https://t.co/92pQ7n8PJG	Nicola Crow	140	1241499378663251969	2020-03-21 22:58:12	Twitter Web Client	0	0	
610	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	wanty	140	1241499366248140810	2020-03-21 22:58:09	Twitter for iPhone	0	1357	
611	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	MF Überschall	140	1241499356668329989	2020-03-21 22:58:07	Twitter for Android	0	206	
612	Das mit Grenzen dicht war ja mal nix. Lass uns innerhalb Europas die Grenzen wieder öffnen, dann funktionieren auch… https://t.co/6yG1e6sHNl	Sebastian Lammermann	140	1241499261466021889	2020-03-21 22:57:44	Twitter Web App	0	0	
613	RT @Mau_Ri_83: #ItalienNews. Alles weist darauf hin, dass es einen Zusammenhang gibt zwischen Grad der #Industrialisierung und #COVID19-Ver…	🌙maxi	140	1241499214506573825	2020-03-21 22:57:33	Twitter for iPhone	0	129	
614	Auch die Angestellten in Discountern werden seit Jahren ausgequetscht. Die Filialleitung kämpft oft nur mit 1-2 Kol… https://t.co/HFSY7i7TJx	gullixo. 🔊 HÄNDE WASCHEN! ZUHAUSE BLEIBEN!	140	1241499204230492162	2020-03-21 22:57:30	Twitter for Android	8	0	
615	RT @seawatchcrew: Wie nennt man das, wenn 100.000 Deutsche mit allen Mitteln nachhause gebracht werden, während 42.000 andere Menschen, in…	Kollektiv.26	139	1241499177013719042	2020-03-21 22:57:24	Twitter Web App	0	168	
616	"This is it - die ultimative Ressource zu #COVID19: Kurzweilig, humorvoll und randvoll mit wichtigen Infos.

https://t.co/D0gZZMZClb"	Markus Adam	131	1241499158105784320	2020-03-21 22:57:19	Twitter for iPhone	0	0	
617	"RT @dunjahayali: „Hunde gehen immer“, sagt man. 

Vielleicht kommt es so ja auch beim letzten Beratungsresistent an....  

🤗 1000 Dank an a…"	Strolchi ✡️🇩🇪🇮🇱🇪🇺	140	1241499119610474497	2020-03-21 22:57:10	Twitter for iPad	0	701	
618	#faktencheck samstag, 21.03.2020: in der bundesrepublik deutschland sind jetzt mittlerweile 0.026% der bevölkerung… https://t.co/FNJWZYcal0	nachgedacht.	139	1241499118402514946	2020-03-21 22:57:10	Twitter for Android	0	0	
619	"RT @caglaronbasi: Wie kann man richtig Hände waschen? 
Warum sollte man mindestens 20 Sekunden Hände waschen? 

#StayAtHome #stayhome #wirb…"	Dilara	140	1241499069840850944	2020-03-21 22:56:58	Twitter for iPhone	0	676	
620	RT @HAZ: Offiziell könnten die Supermärkte in Niedersachsen in der Corona-Krise auch am Sonntag öffnen – doch die Betreiber in #Hannover ve…	Felicitas Weck	140	1241499046306611200	2020-03-21 22:56:53	Twitter for iPhone	0	4	
621	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	galina	140	1241499042988818433	2020-03-21 22:56:52	Twitter Web App	0	222	
622	Wenn mein Montag bedürftigen Menschen hilft, habe ich gerne mehr Montage. #covid19 https://t.co/Vntk35uSPG	Pa1n 😎	106	1241499020914286594	2020-03-21 22:56:47	TweetDeck	2	0	
623	"RT @ichbinhishki: Die Islamische Republik gibt kein Geld für die Behandlung von #covid19 aus.  Geld wird für Terrorismus ausgegeben.
#NoCas…"	kamran ashabi	140	1241499017374240768	2020-03-21 22:56:46	Twitter Web App	0	5	
624	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Nimrod	139	1241499017160404994	2020-03-21 22:56:46	Twitter for Android	0	275	
625	RT @dmatusiewicz: Nationale Akademie der Wissenschaften fordert bundesweiten #Shutdown für 3 Wochen. Wer von euch appelliert ebenso an die…	Arne Dahlke	139	1241499012710182913	2020-03-21 22:56:45	Twitter Web App	0	2	
626	RT @Tagesspiegel: Weil die Beatmungsplätze im #Elsass knapp werden, nehmen deutsche Kliniken schwerkranke #Coronavirus-Patienten aus #Frank…	SirTobi	140	1241498973388574721	2020-03-21 22:56:35	Twitter for Android	0	69	
627	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Regine	140	1241498969156595724	2020-03-21 22:56:34	Twitter for iPhone	0	206	
628	RT @Tagesspiegel: Für #Obdachlose ist der Ausbruch von #Covid19 ein riesiges Problem. #London stellt 300 Hotelzimmer zur Verfügung, um das…	eegii	139	1241498966874783745	2020-03-21 22:56:34	Twitter for iPhone	0	46	
629	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	SchwanKlarname 💙	140	1241498962542108678	2020-03-21 22:56:33	Twitter for Android	0	222	
630	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Pherenike.kendara (🏡)	140	1241498943286116355	2020-03-21 22:56:28	Twitter for Android	0	1357	
631	"RT @BBielendorfer: Ich hab mich gerade bekackt vor lachen.
Wie geil ist das denn? 
Meint Söder das ernst ? 😂😂😂
#corona #covid19 https://t.c…"	aneliM	140	1241498885337624578	2020-03-21 22:56:14	Twitter for Android	0	928	
632	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Daniel H.	140	1241498869000699910	2020-03-21 22:56:10	Twitterrific for iOS	0	1357	
633	RT @AfDimBundestag: .@Beatrix_vStorch erklärt zu Merkels Krisenmanagement: „Es ist wie 2015. Erst vergrößert sie die Krise durch Untätigkei…	JimBeam667	140	1241498829716967424	2020-03-21 22:56:01	Twitter for Android	0	244	
634	RT @OstbelDirekt: Barnier positiv auf Coronavirus getestet: Letzte Woche hatte EU-Unterhändler noch ein Treffen mit Arimont. #Coronavirus #…	Katharina Holl	140	1241498827045117952	2020-03-21 22:56:00	Twitter Web App	0	2	
635	"RT @TeH_SiGGi: Un-fucking-fassbar.

Ich finde das echt beschämend für unsere Stadt, dass Leute den Ernst der Lage nicht verstehen wollen, i…"	Tess	140	1241498817716989953	2020-03-21 22:55:58	Tweetbot for iΟS	0	3	
636	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Frau_Dokta	139	1241498785638952960	2020-03-21 22:55:51	Tweetbot for iΟS	0	275	
637	RT @maternus: Ich finde ja, Robert Habecks ökonomische Expertise in #covid19-Zeiten sollte im Lande so weit wie möglich verbreitet werden.…	Germaine Botanica	139	1241498782384218116	2020-03-21 22:55:50	Twitter for iPhone	0	245	
638	"RT @jawei: Das #Covid19-Dashboard des @bmsgpk ist wieder zurück!
Interaktiv und anklickbar &amp; besser als zuvor!
Amtliche Daten zu positiv ge…"	yve biskupska	144	1241498756543119364	2020-03-21 22:55:44	Twitter for Android	0	56	
639	"RT @Amanoman1: Wir Pflegekräfte brauchen keine Klatscherei. Wir wollen auch keine Merci Schokolade &amp; warme Worte!
Wir brauchen 4000€ brutto…"	sven	144	1241498704068124673	2020-03-21 22:55:31	Twitter for iPhone	0	3378	
640	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	happyhippo4313	140	1241498654420217858	2020-03-21 22:55:19	Twitter for iPhone	0	1357	
641	"RT @TheRealNarcos: Echter Verlauf eines COVID-19 Falls
Frau Mitte Vierzig. Befindet sich seit So in unserer Klinik

Vorgeschichte
Seit Di v…"	Rogue	140	1241498626997829633	2020-03-21 22:55:13	Twitter for Android	0	3	
642	RT @Dieter_Schell: Unsere Kolleginnen und Kollegen aus dem medizinischen Bereich des #UKF #Frankfurt suchen #StudentenInnen #COVID19 #coron…	Germaine Botanica	140	1241498603597762565	2020-03-21 22:55:07	Twitter for iPhone	0	41	
643	"RT @Wiggsgruebbel: Unfassbar!!!

Trotz Ausgangsbeschränkung in Bayern hat der deutsche YouTuber DrachenLord seine Fans, die er selbst liebe…"	B🐽rst Oh, well.	140	1241498595410563073	2020-03-21 22:55:05	Twitter Web App	0	53	
644	RT @chriss7110: Super interessanter #Thread von Hrn. @hplehofer betreffend 2. #COVIDー19 Gesetz und warum es verfassungsrechtlich sehr beden…	Daniela Kickl	140	1241498582563381249	2020-03-21 22:55:02	Twitter Web App	0	1	
645	RT @schnitznpie: Heute beim @BILLA_AT der Kassiererin eine Tafel #Milka Schokolade gekauft. Die machen das echt super. Weisen auf den wicht…	Jonas Despotar	140	1241498574757773313	2020-03-21 22:55:00	Twitter for Android	0	2	
646	RT @IngoSalmen: Die gute Nachricht: Die Zahl der stationären  #COVID19-Patienten in #Berlin ist gesunken. Alle registrierten #Coronavirus-F…	NeueHeimatMitte - IG HAB Nachbarschafts Initiative	140	1241498554918752258	2020-03-21 22:54:56	Twitter for iPhone	0	29	
647	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Hanns Blunck	140	1241498500401168388	2020-03-21 22:54:43	Twitter for Android	0	222	
648	RT @lipsandskin: Dass wir den Italienern in Ihrer Not nicht helfen können, weil wir selbst am letzten Loch pfeifen, ist die eigentliche Sch…	enisa	140	1241498497117040644	2020-03-21 22:54:42	Twitter for Android	0	73	
649	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Bastian	140	1241498486463438848	2020-03-21 22:54:39	Twitter for iPhone	0	1357	
650	"RT @VoltDeutschland: #StayAtHome stoppt #COVID19, nicht Grenzschliessungen.
Ein Virus respektiert keine Grenzen, die 🇪🇺muss sich über ihre…"	Trae	139	1241498471221342219	2020-03-21 22:54:36	Twitter for iPhone	0	24	
651	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	che guevaras sohn	140	1241498450841264142	2020-03-21 22:54:31	Twitter for iPhone	0	1357	
652	RT @nicosemsrott: Die griechische Regierung hat wegen #covid19 Gruppenansammlungen von mehr als 10 Menschen im Freien verboten, versammelt…	Eva Gfeller	139	1241498428586237953	2020-03-21 22:54:25	Twitter for iPhone	0	1803	
653	RT @lipsandskin: Dass wir den Italienern in Ihrer Not nicht helfen können, weil wir selbst am letzten Loch pfeifen, ist die eigentliche Sch…	Kaiser Christoph	140	1241498396462022661	2020-03-21 22:54:18	Twitter for Android	0	73	
654	RT @Tagesspiegel: An die Corona-Ignoranten: „Ich würde euch gern ins Gesicht brüllen, dass ihr bald Leben auf dem Gewissen habt“ https://t.…	A Citizen of Earth 🇪🇺 🇺🇳	140	1241498363255717888	2020-03-21 22:54:10	Twitter Web App	0	197	
655	RT @jungeliberale: Um #COVID19 zu erforschen und Gegenmittel zu finden, sind aufwendige Berechnungen notwendig. Du kannst dabei helfen und…	Michael Saxer	139	1241498359384477698	2020-03-21 22:54:09	Twitter for iPhone	0	24	
656	RT @Rudisagmal: Die Vereidigung der neuen slowakischen Regierung. 21.03.2020 via ⁦@tagesschau⁩ #Corona #Coronavirus #COVID19 https://t.co/N…	Sunday	140	1241498324521357312	2020-03-21 22:54:01	Twitter for iPhone	0	6	
657	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	Heike 🏠 würde gerne atmen ohne Covid19 u. Qualm	139	1241498318414503937	2020-03-21 22:53:59	Twitter for Android	0	275	
658	"Tag 7 in Quarantäne – Doppel-Arrest!
Samstag, 21. März 2020

#PlatjaLAlmadrava – #Spain #Spanien #España

Guten Mor… https://t.co/GkGkOdJTib"	belle	140	1241498288999796739	2020-03-21 22:53:52	Hootsuite Inc.	0	0	
659	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	NeueHeimatMitte - IG HAB Nachbarschafts Initiative	140	1241498282335055872	2020-03-21 22:53:51	Twitter for iPhone	0	206	
660	"RT @MDRAktuell: Ärzte des ""Nierenzentrums"" im Ilm-Kreis bitten die Bevölkerung um Hilfe. Ihnen fehlen Schutzmasken der Kategorien FFP2 und…"	🦇Books with Bite, MA🧙🏼‍♀️	139	1241498266287714304	2020-03-21 22:53:47	Twitter for iPhone	0	275	
661	"Die Frage hätte lauten müssen: Warum zittert der #Kanzler...
Heute weiss es jeder...
https://t.co/P6a6mcFgbg… https://t.co/oHhvx5Brv1"	Michael S.	133	1241498221307928583	2020-03-21 22:53:36	Twitter Web App	0	0	
662	"Lecker Essen, auch To Go super. Danke an das Team von @manana_plauen Plauen. 
Macht euch auf die Socken und unterst… https://t.co/rNicYV9zjY"	Elke Jacob	140	1241498201489891333	2020-03-21 22:53:31	Twitter for Android	0	0	
663	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Dorfkind_🏡☆	140	1241498198943969281	2020-03-21 22:53:31	Twitter for Android	0	222	
664	RT @rbb24: 👏 Für ihren Einsatz während der #Coronakrise bekamen Ärzt*innen und Pfleger*innen heute eine Runde Applaus von Berliner Balkonen…	NeueHeimatMitte - IG HAB Nachbarschafts Initiative	140	1241498152789782532	2020-03-21 22:53:20	Twitter for iPhone	0	47	
665	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Ирма	140	1241498123836497922	2020-03-21 22:53:13	Twitter Web App	0	222	
666	RT @DBwV: Bleibt zu Hause! Reduziert ein infizierter Mensch seine sozialen Kontakte um 75 Prozent, führt seine Infektion nach 30 Tagen im S…	Michael	140	1241498098616225794	2020-03-21 22:53:07	Twitter for iPhone	0	17	
667	RT @lipsandskin: Dass wir den Italienern in Ihrer Not nicht helfen können, weil wir selbst am letzten Loch pfeifen, ist die eigentliche Sch…	Rudolf W. Hunter	140	1241498070111657985	2020-03-21 22:53:00	Twitter for iPhone	0	73	
668	RT @DFoppa: Wenn das hier vorbei ist, braucht es eine umfassende Diskussion zu den Prioritäten von Bevölkerungsschutz und Sicherheitspoliti…	Eva Gfeller	140	1241498065141407749	2020-03-21 22:52:59	Twitter for iPhone	0	24	
669	RT @Stadt_Wien: Auch wenn es schwer fällt: Ihr müsst jetzt auch einmal ein bisserl brav sein! So eine Eilmeldung des kaiserlichen Hofes mit…	Frau_Igel	140	1241498003355074561	2020-03-21 22:52:44	Twitter for iPhone	0	665	
670	RT @maternus: Ich finde ja, Robert Habecks ökonomische Expertise in #covid19-Zeiten sollte im Lande so weit wie möglich verbreitet werden.…	Enzo No	139	1241497951740010496	2020-03-21 22:52:32	Twitter for Android	0	245	
671	RT @Eckleben: Der in #Europa und #Deutschland meistgehaßte #US-Präsident #Trump schafft über Nacht  landesweit die #Lohnfortzahlung im Kran…	Maex ⚔️ ~ 🇩🇪 ~ ⚔️ ~ 🇬🇷 ~ ⚔️ ~ 🇧🇬 ~ ⚔️ ~	140	1241497932395880448	2020-03-21 22:52:27	Twitter Web App	0	187	
672	RT @ZDFheute: Es wird immer deutlicher, dass auch viele jüngere Menschen schwer an an Corona erkranken. Die @WHO warnt eindringlich und ruf…	Mustafa Dachel	140	1241497929468317696	2020-03-21 22:52:26	Twitter for Android	0	919	
673	"RT @UKKoeln: „BLIEV MIT DINGER FOTT ZEHUS!“ - Wir bleiben für Euch hier. Bleibt Ihr bitte für uns daheim!
#Uniklinik #Köln
#inKöllezeHus #C…"	NeueHeimatMitte - IG HAB Nachbarschafts Initiative	140	1241497913219563520	2020-03-21 22:52:23	Twitter for iPhone	0	346	
674	RT @seawatchcrew: Wie nennt man das, wenn 100.000 Deutsche mit allen Mitteln nachhause gebracht werden, während 42.000 andere Menschen, in…	Otto Schnederpelz🛡 🇪🇺🇮🇱🇦🇹🇩🇪	139	1241497909004242944	2020-03-21 22:52:22	Twitter for iPhone	0	169	
675	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Buttje_Buttje	140	1241497888166993925	2020-03-21 22:52:17	Twitter for Android	0	1357	
676	RT @frielingbailey: @PolizeiBerlin_E Einige Personenkreise halten sich scheinbar für unverwundbar. Dem ist jedoch nicht so: Immer öfter wer…	norbertg	140	1241497876041261057	2020-03-21 22:52:14	Twitter for iPhone	0	8	
677	"RT @WHOAFRO: #COVID19 Cases in Africa (2/2)
3🇨🇫CAF
3🇨🇬COG
3🇬🇦GAB
3🇱🇷LBR
3🇳🇦NAM
3🇸🇩SDN
2🇧🇯BEN
2🇬🇳GIN
2🇲🇷MTR
2🇿🇲ZMB
2🇿🇼ZIM
1🇨🇻CV
1🇹🇩TCD 
1🇩🇯D…"	Weareone	140	1241497872387977218	2020-03-21 22:52:13	Twitter for Android	0	89	
678	"RT @Fan_Tas_Tisch: Wer glaubt, die aktuellen Maßnahmen wären überzogen, möge 10 Min Harald Lesch zuhören. 

Danach sollte es wirklich JEDER…"	Karl Ranseier	140	1241497831191580672	2020-03-21 22:52:03	Twitter for iPhone	0	54	
679	RT @MDRAktuell: Intensivmediziner klagen über massiven Preisanstieg bei wichtigen Medikamenten. Deutsche Gesellschaft für Anästhesiologie u…	Perry Märker	140	1241497812967337984	2020-03-21 22:51:59	Twitter for iPhone	0	206	
680	RT @rbb24: 👏 Für ihren Einsatz während der #Coronakrise bekamen Ärzt*innen und Pfleger*innen heute eine Runde Applaus von Berliner Balkonen…	Tom of Hamburg	140	1241497775143112711	2020-03-21 22:51:50	Twitter for Android	0	47	
681	RT @ProAsyl: Während auch in Griechenland das öffentliche Leben stillgelegt wird, um der Ausbreitung von #Covid19 entgegenzutreten, werden…	Christine Goepner	139	1241497773108846599	2020-03-21 22:51:49	Twitter for Android	0	28	
682	"RT @schlanggl: Gestern noch bei #FridaysForFuture mitgelaufen und heute im Kampf gegen #Corona.

#CoronaChallenge 

👉 Generation Vollpfoste…"	HoffTheHassle	140	1241497761226338304	2020-03-21 22:51:46	TweetCaster for Android	0	115	
683	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	guenschl #TeamÖsterreich🇦🇹	140	1241497714749251587	2020-03-21 22:51:35	Twitter for Android	0	1357	
684	"RT @PolizeiBerlin_E: Über 100 Erwachsene und Kinder trafen sich heute Nachmittag im Strandbad #Müggelsee.
Mit dieser Schnapsidee sind die V…"	Rudolf W. Hunter	140	1241497648131121152	2020-03-21 22:51:19	Twitter for iPhone	0	1357	
685	"RT @MerkelMuss: Das Versagen unserer Regierung!

Warum wurde er monatelang ignoriert? 

#COVID19 #Covid_19 #coronavirus #merkel #spahn #sch…"	Sarilion Margrave	140	1241497647111946240	2020-03-21 22:51:19	Twitter Web App	0	0	
686	"RT @UniklinikAachen: 2 Meter Abstand: Ein kleiner Schritt für dich, aber ein großer Schritt für die Krebspatienten! ☝️

Unsere Med. Klinik…"	NeueHeimatMitte - IG HAB Nachbarschafts Initiative	139	1241497630443790336	2020-03-21 22:51:15	Twitter for iPhone	0	11	
687	RT @MDRAktuell: Russland schickt Italien medizinische und personelle Hilfe. Der Kreml stellt nach eigenen Angaben auf Bitten Italiens Schut…	Said Musaev	140	1241497568883982336	2020-03-21 22:51:00	Twitter for iPhone	0	222	
688	RT @Eckleben: Der in #Europa und #Deutschland meistgehaßte #US-Präsident #Trump schafft über Nacht  landesweit die #Lohnfortzahlung im Kran…	GudrunKlarname	140	1241497503696109569	2020-03-21 22:50:45	Twitter for Android	0	187	
